id;label
25753;Kassel, Gebäude in der Oberneustadt und der Altstadt, Bestandsaufnahmen, Aufrisse Kassel, Gebäude in der Oberneustadt und der Altstadt, Bestandsaufnahmen, Aufrisse/Kassel, Posthaus am Königsplatz, Seitenflügel, Bauaufnahme
25754;Kassel, Gebäude in der Oberneustadt und der Altstadt, Bestandsaufnahmen, Aufrisse Kassel, Gebäude in der Oberneustadt und der Altstadt, Bestandsaufnahmen, Aufrisse/Kassel, Königsstraße, Haus Gyard, Bauaufnahme, Aufriss
25755;Kassel, Gebäude in der Oberneustadt und der Altstadt, Bestandsaufnahmen, Aufrisse Kassel, Gebäude in der Oberneustadt und der Altstadt, Bestandsaufnahmen, Aufrisse/Kassel, Königsstraße, Haus des Mundkoch Wendell, Bauaufnahme, Aufriss
25756;Kassel, Gebäude in der Oberneustadt und der Altstadt, Bestandsaufnahmen, Aufrisse Kassel, Gebäude in der Oberneustadt und der Altstadt, Bestandsaufnahmen, Aufrisse/Kassel, Königsstraße, Haus des Major Bode, Bauaufnahme, Aufriss
25757;Kassel, Gebäude in der Oberneustadt und der Altstadt, Bestandsaufnahmen, Aufrisse Kassel, Gebäude in der Oberneustadt und der Altstadt, Bestandsaufnahmen, Aufrisse/Kassel, Königsstraße, Haus von Schieferdecker Beyer und Maurer Class, Bauaufnahme, Aufriss
25758;Kassel, Gebäude in der Oberneustadt und der Altstadt, Bestandsaufnahmen, Aufrisse Kassel, Gebäude in der Oberneustadt und der Altstadt, Bestandsaufnahmen, Aufrisse/Kassel, Königsstraße, Haus Spohr, Bauaufnahme, Aufriss
25759;Kassel, Gebäude in der Oberneustadt und der Altstadt, Bestandsaufnahmen, Aufrisse Kassel, Gebäude in der Oberneustadt und der Altstadt, Bestandsaufnahmen, Aufrisse/Kassel, Königsplatz, Sogenannte Erste Halle am Königsplatz, Bauaufnahme, Aufriss
25760;Kassel, Gebäude in der Oberneustadt und der Altstadt, Bestandsaufnahmen, Aufrisse Kassel, Gebäude in der Oberneustadt und der Altstadt, Bestandsaufnahmen, Aufrisse/Kassel, Französisches Hospital, Bauaufnahme, Aufriss
25761;Kassel, Gebäude in der Oberneustadt und der Altstadt, Bestandsaufnahmen, Aufrisse Kassel, Gebäude in der Oberneustadt und der Altstadt, Bestandsaufnahmen, Aufrisse/Kassel, Wilhelmsstraße, Wohnhaus Dippel, Bauaufnahme, Aufriss
25762;Kassel, Gebäude in der Oberneustadt und der Altstadt, Bestandsaufnahmen, Aufrisse Kassel, Gebäude in der Oberneustadt und der Altstadt, Bestandsaufnahmen, Aufrisse/Kassel, Wilhelmsstraße, Haus des Steinmetzmeisters Müller, Bauaufnahme, Aufriss
25763;Kassel, Gebäude in der Oberneustadt und der Altstadt, Bestandsaufnahmen, Aufrisse Kassel, Gebäude in der Oberneustadt und der Altstadt, Bestandsaufnahmen, Aufrisse/Kassel, Wilhelmsstraße, Wohnhaus des Steinmetzgesellen Rüdiger, Bauaufnahme, Aufriss
25764;Kassel, Gebäude in der Oberneustadt und der Altstadt, Bestandsaufnahmen, Aufrisse Kassel, Gebäude in der Oberneustadt und der Altstadt, Bestandsaufnahmen, Aufrisse/Kassel, Wilhelmsstraße, Viertes Lotteriehaus, Bauaufnahme, Aufriss
25765;Kassel, Gebäude in der Oberneustadt und der Altstadt, Bestandsaufnahmen, Aufrisse Kassel, Gebäude in der Oberneustadt und der Altstadt, Bestandsaufnahmen, Aufrisse/Kassel, Wilhelmsstraße, Haus Jacob, Bauaufnahme, Aufriss
25766;Kassel, Gebäude in der Oberneustadt und der Altstadt, Bestandsaufnahmen, Aufrisse Kassel, Gebäude in der Oberneustadt und der Altstadt, Bestandsaufnahmen, Aufrisse/Kassel, Wilhelmsstraße, Küsterhaus, Bauaufnahme, Aufriss
25767;Kassel, Gebäude in der Oberneustadt und der Altstadt, Bestandsaufnahmen, Aufrisse Kassel, Gebäude in der Oberneustadt und der Altstadt, Bestandsaufnahmen, Aufrisse/Kassel, Weißensteiner Straße, Haus des Oberkammerherr von Wittorff, Bauaufnahme, Aufriss
25768;Kassel, Gebäude in der Oberneustadt und der Altstadt, Bestandsaufnahmen, Aufrisse Kassel, Gebäude in der Oberneustadt und der Altstadt, Bestandsaufnahmen, Aufrisse/Kassel, Weißensteiner Straße, Haus des Kriegs-Rat Grosch, Bauaufnahme, Aufriss
25769;Kassel, Gebäude in der Oberneustadt und der Altstadt, Bestandsaufnahmen, Aufrisse Kassel, Gebäude in der Oberneustadt und der Altstadt, Bestandsaufnahmen, Aufrisse/Kassel, Haus Waitz von Eschen an der Stadtmauer, Bauaufnahme, Aufriss
25770;Kassel, Gebäude in der Oberneustadt und der Altstadt, Bestandsaufnahmen, Aufrisse Kassel, Gebäude in der Oberneustadt und der Altstadt, Bestandsaufnahmen, Aufrisse/Kassel, Haus des Zimmermeisters Range an der Stadtmauer, Bauaufnahme, Aufriss
25771;Kassel, Gebäude in der Oberneustadt und der Altstadt, Bestandsaufnahmen, Aufrisse Kassel, Gebäude in der Oberneustadt und der Altstadt, Bestandsaufnahmen, Aufrisse/Kassel, Haus des Weissbindemeisters Schmid an der Stadtmauer, Bauaufnahme, Aufriss
25772;Kassel, Gebäude in der Oberneustadt und der Altstadt, Bestandsaufnahmen, Aufrisse Kassel, Gebäude in der Oberneustadt und der Altstadt, Bestandsaufnahmen, Aufrisse/Kassel, Haus des Zimmermeisters Wagner an der Stadtmauer, Bauaufnahme, Aufriss
25773;Kassel, Gebäude in der Oberneustadt und der Altstadt, Bestandsaufnahmen, Aufrisse Kassel, Gebäude in der Oberneustadt und der Altstadt, Bestandsaufnahmen, Aufrisse/Kassel, Mauerstraße, Haus des Major Bode an der Stadtmauer, Bauaufnahme, Aufriss
25774;Kassel, Gebäude in der Oberneustadt und der Altstadt, Bestandsaufnahmen, Aufrisse Kassel, Gebäude in der Oberneustadt und der Altstadt, Bestandsaufnahmen, Aufrisse/Kassel, Haus des Backschreibers Funck, Bauaufnahme, Aufriss
25775;Kassel, Gebäude in der Oberneustadt und der Altstadt, Bestandsaufnahmen, Aufrisse Kassel, Gebäude in der Oberneustadt und der Altstadt, Bestandsaufnahmen, Aufrisse/Kassel, Schloßplatz, Neues Herrschaftliches Haus (Hofmarschallamt/Hofapotheke), Bauaufnahme, Aufriss
25776;Kassel, Gebäude in der Oberneustadt und der Altstadt, Bestandsaufnahmen, Aufrisse Kassel, Gebäude in der Oberneustadt und der Altstadt, Bestandsaufnahmen, Aufrisse/Kassel, Schloßplatz, Rosen-Apotheke, Bauaufnahme, Aufriss
25777;Kassel, Gebäude in der Oberneustadt und der Altstadt, Bestandsaufnahmen, Aufrisse Kassel, Gebäude in der Oberneustadt und der Altstadt, Bestandsaufnahmen, Aufrisse/Kassel, Mittelgasse, Haus von Moses Abraham, Bauaufnahme, Aufriss
25778;Kassel, Gebäude in der Oberneustadt und der Altstadt, Bestandsaufnahmen, Aufrisse Kassel, Gebäude in der Oberneustadt und der Altstadt, Bestandsaufnahmen, Aufrisse/Kassel, Fassaden-Aufrisse der Gebäude die unter Friedrich II. neu erbaut wurden, Schriftstück zur Serie
25779;Der verlorene Sohn: Festmahl zu Ehren des Zurückgekehrten
25780;Krug mit Vogel
25781;Exlibris Carl Friedrich Schulz-Euler
25782;Ziegenhain (Schwalmstadt), Domäne Schafhof, Wirtschaftsgebäude, Bauaufnahme, Schnitt
25783;Elbansicht bei den Schrammsteinen
25784;Ansicht der Stadt Dortmund
25785;Durchblick (Aus dem Steingraben)
25786;Blick in einen Wohnraum
25787;Danzig, Sankt Katharinenkirche, Kanzel
25788;Zeichnung in einem Skizzenbuch: Hauskonzert
25789;Blick vom Aphaiaheiligtum auf die Bucht von Hagia Marina an der Ostküste der Insel Aigina
25790;Reiter (wohl auf Föhr)
25791;Ofenkachelmodel mit dem Bildnis einer Frau
25792;Der verlorene Sohn kehrt zum Vater zurück
25793;Ziegenhain (Schwalmstadt), Domäne Schafhof, Stallgebäude, Umbauentwurf, Aufriss und Grundriss
25794;Kassel, Renthof, Entwurf zu einem neuen Flügelbau für die Regierung
25795;Kassel, Renthof, Entwurf zu einem neuen Flügelbau für die Regierung Kassel, Renthof, Entwurf zu einem neuen Flügelbau für die Regierung/Kassel, Renthof, Entwurf zu einem neuen Flügelbau für die Regierung, Grundriss des Erdgeschosses
25796;Kassel, Renthof, Entwurf zu einem neuen Flügelbau für die Regierung Kassel, Renthof, Entwurf zu einem neuen Flügelbau für die Regierung/Kassel, Renthof, Entwurf zu einem neuen Flügelbau für die Regierung, Grundriss des ersten Obergeschosses
25797;Kassel, Renthof, Entwurf zu einem neuen Flügelbau für die Regierung Kassel, Renthof, Entwurf zu einem neuen Flügelbau für die Regierung/Kassel, Renthof, Entwurf zu einem neuen Flügelbau für die Regierung, Grundriss des zweiten Obergeschosses
25798;Heiratsmedaille Carl und Helene Bantzer
25799;Ziegenhain (Schwalmstadt), Domäne Schafhof, Stallgebäude, Entwurf?, Grundriss und Aufriss
25800;Frühlingslied
25801;Roda (Rosenthal Kreis Waldeck-Frankenberg), Evangelische Pfarrkirche, Umbauentwurf, Situationsplan
25802;Danzig, Sankt Katharinenkirche, Aufsatz der Kanzeltür, Gehänge von der Kanzel
25803;Bulgarische Händler
25804;Landschaft (schattiger Bauerngarten auf Föhr)
25805;Der verlorene Sohn bei den Schweinen
25806;Tabernakel
25807;Tabernakel Tabernakel/Vier Heilige
25808;Tabernakel Tabernakel/Vier Heilige Tabernakel/Vier Heilige/Apostel Paulus mit Schriftband
25809;Tabernakel Tabernakel/Vier Heilige Tabernakel/Vier Heilige/Apostel Jakobus Major
25810;Tabernakel Tabernakel/Vier Heilige Tabernakel/Vier Heilige/Apostel Johannes
25811;Tabernakel Tabernakel/Vier Heilige Tabernakel/Vier Heilige/Apostel Matthäus
25812;Tabernakel Tabernakel/Zwei Messdiener
25813;Ziegenhain (Schwalmstadt), Domäne Schafhof, Brennerei, Bauaufnahme, Aufriss
25814;Hans-Adalbert von Stockhausen (links), Harald Keller (in Uniform) und Monsieur Cordonnier beim Fotografieren des Email Plantagenět mit dem Bildnis von Gottfried V. von Anjou aus dem Musée Municipal in Le Mans (Aufnahme im Rahmen der Fotokampagne im besetzten Frankreich)
25815;Junger Stier
25816;Netze, Domäne, Bestandsaufnahme, Lageplan
25817;Eckleistenkachel mit Herme
25818;Abzug der französischen Besatzungstruppen aus Dortmund
25819;Badeanzug
25820;Louisiana Purchaise Exposition MCMIV
25821;Ziegenhain (Schwalmstadt), Domäne Schafhof, Stallgebäude, Umbauentwurf, Grundriss und Schnitt
25822;Am Forellenbach
25823;"Wilhelm Zimmermann (Kompositionsglas-Ziehhütte; Kukan bei Gablonz an der Neiße)"
25824;Kassel, Lutherische Kirche, Entwurfsskizzen, Aufriss und Grundrisse
25825;Blick durch die Tür des Westportals von Notre-Dame-de-la-Couture in Le Mans auf den das Portal betrachtenden Hans-Adalbert von Stockhausen (links) (Aufnahme im Rahmen der Fotokampagne im besetzten Frankreich)
25826;Kassel, Landgrafenschloss, Umbauentwurf mit neuen Treppenhäusern, Grundrisse
25827;Kassel, Landgrafenschloss, Umbauentwurf mit neuen Treppenhäusern, Grundrisse Kassel, Landgrafenschloss, Umbauentwurf mit neuen Treppenhäusern, Grundrisse/Kassel, Landgrafenschloss, Backhausbau, Umbauentwurf mit neuen Treppenhäusern, Grundriss des Erdgeschosses
25828;Kassel, Landgrafenschloss, Umbauentwurf mit neuen Treppenhäusern, Grundrisse Kassel, Landgrafenschloss, Umbauentwurf mit neuen Treppenhäusern, Grundrisse/Kassel, Landgrafenschloss, Umbauentwurf mit neuen Treppenhäusern, Grundriss des ersten Geschosses
25829;Kassel, Landgrafenschloss, Umbauentwurf mit neuen Treppenhäusern, Grundrisse Kassel, Landgrafenschloss, Umbauentwurf mit neuen Treppenhäusern, Grundrisse/Kassel, Landgrafenschloss, Backhausbau und Frauenzimmerbau, Umbauentwurf mit neuen Treppenhäusern, Grundriss des zweiten Geschosses
25830;Partie am Schmöldesee
25831;Bildnis des Theologen Johannes Bugenhagen
25832;Rinteln, Gymnasium, Umbauentwurf, Aufriss, Schnitt und Grundriss
25833;Steinsee bei Riga
25834;Im Kuhstall (Motiv aus einem Goßfeldener Bauernhof)
25835;Kassel, Karlsaue, Umgestaltungsentwurf zur Voraue und zum Bowlinggreen, Lageplan
25836;Grundriss des zuerst erbauten Invalidenhauses in Karlshafen
25837;Straßenszene vor einem Café in Paris, nahe des Gare de l'Est
25838;Bemalen künstlicher Früchte
25839;"Die Ziehbahn (Kompositionsglas-Ziehhütte; Kukan bei Gablonz an der Neiße)"
25840;Ziegenhain (Schwalmstadt), Domäne Schafhof, Brennerei, Umbauentwurf, Grundrisse und Aufriss
25841;Blick durch die Tür des Westportals von Notre-Dame-de-la-Couture in Le Mans auf den das Portal betrachtenden Hans-Adalbert von Stockhausen (Aufnahme im Rahmen der Fotokampagne im besetzten Frankreich)
25842;Kassel, Lutherische Kirche, Entwurfsskizze, Grundriss
25843;Damwild im Franckepark
25844;Rinteln, Festungsanlagen und Verlauf der Weser, Bestandsaufnahme, Situationsplan
25845;Bildnis des Reformators Martin Luther
25846;Fischerboot
25847;Barfüßerstraße in Marburg
25848;Epitaph für Martin Heurath (Heirath)
25849;Kassel, Gärtnerhaus neben der Orangerie, Entwurf, Lageplan
25850;Steinau Main-Kinzig-Kreis, Domäne Viehhof, Stallgebäude, Entwurf, Serie
25851;Steinau Main-Kinzig-Kreis, Domäne Viehhof, Stallgebäude, Entwurf, Serie Steinau Main-Kinzig-Kreis, Domäne Viehhof, Stallgebäude, Entwurf, Serie/Steinau Main-Kinzig-Kreis, Domäne Viehhof, Stallgebäude, Fundamente Entwurf, Grundriss
25852;Steinau Main-Kinzig-Kreis, Domäne Viehhof, Stallgebäude, Entwurf, Serie Steinau Main-Kinzig-Kreis, Domäne Viehhof, Stallgebäude, Entwurf, Serie/Steinau Main-Kinzig-Kreis, Domäne Viehhof, Stallgebäude, Grundriss, Entwurf, Grundriss
25853;Steinau Main-Kinzig-Kreis, Domäne Viehhof, Stallgebäude, Entwurf, Serie Steinau Main-Kinzig-Kreis, Domäne Viehhof, Stallgebäude, Entwurf, Serie/Steinau Main-Kinzig-Kreis, Domäne Viehhof, Stallgebäude, Obergeschoss, Entwurf, Grundriss
25854;Steinau Main-Kinzig-Kreis, Domäne Viehhof, Stallgebäude, Entwurf, Serie Steinau Main-Kinzig-Kreis, Domäne Viehhof, Stallgebäude, Entwurf, Serie/Steinau Main-Kinzig-Kreis, Domäne Viehhof, Stallgebäude, Balkenlage, Entwurf, Grundriss
25855;Steinau Main-Kinzig-Kreis, Domäne Viehhof, Stallgebäude, Entwurf, Serie Steinau Main-Kinzig-Kreis, Domäne Viehhof, Stallgebäude, Entwurf, Serie/Steinau Main-Kinzig-Kreis, Domäne Viehhof, Stallgebäude, Entwurf, Querschnitte
25856;Steinau Main-Kinzig-Kreis, Domäne Viehhof, Stallgebäude, Entwurf, Serie Steinau Main-Kinzig-Kreis, Domäne Viehhof, Stallgebäude, Entwurf, Serie/Steinau Main-Kinzig-Kreis, Domäne Viehhof, Stallgebäude, Entwurf, Längsschnitt
25857;Steinau Main-Kinzig-Kreis, Domäne Viehhof, Stallgebäude, Entwurf, Serie Steinau Main-Kinzig-Kreis, Domäne Viehhof, Stallgebäude, Entwurf, Serie/Steinau Main-Kinzig-Kreis, Domäne Viehhof, Stallgebäude, Entwurf, Schnitte, Aufrisse und Konstruktionsdetails
25858;Steinau Main-Kinzig-Kreis, Domäne Viehhof, Stallgebäude, Entwurf, Serie Steinau Main-Kinzig-Kreis, Domäne Viehhof, Stallgebäude, Entwurf, Serie/Steinau Main-Kinzig-Kreis, Domäne Viehhof, Stallgebäude, Fassade, Entwurf, Aufriss
25859;Steinau Main-Kinzig-Kreis, Domäne Viehhof, Stallgebäude, Entwurf, Serie Steinau Main-Kinzig-Kreis, Domäne Viehhof, Stallgebäude, Entwurf, Serie/Steinau Main-Kinzig-Kreis, Domäne Viehhof, Stallgebäude, Rückseite, Entwurf, Aufriss
25860;Steinau Main-Kinzig-Kreis, Domäne Viehhof, Stallgebäude, Entwurf, Serie Steinau Main-Kinzig-Kreis, Domäne Viehhof, Stallgebäude, Entwurf, Serie/Steinau Main-Kinzig-Kreis, Domäne Viehhof, Stallgebäude, Miststätte, Entwurf, Situationsplan
25861;Steinau Main-Kinzig-Kreis, Domäne Viehhof, Stallgebäude, Entwurf, Serie Steinau Main-Kinzig-Kreis, Domäne Viehhof, Stallgebäude, Entwurf, Serie/Steinau Main-Kinzig-Kreis, Domäne Viehhof, Stallgebäude, Entwurf, Situationsplan
25862;Steinau Main-Kinzig-Kreis, Domäne Viehhof, Stallgebäude, Entwurf, Serie Steinau Main-Kinzig-Kreis, Domäne Viehhof, Stallgebäude, Entwurf, Serie/Steinau Main-Kinzig-Kreis, Domäne Viehhof, Stallgebäude, Entwurf, Grundriss und Schnitt
25863;Steinau Main-Kinzig-Kreis, Domäne Viehhof, Stallgebäude, Entwurf, Serie Steinau Main-Kinzig-Kreis, Domäne Viehhof, Stallgebäude, Entwurf, Serie/Steinau Main-Kinzig-Kreis, Domäne Viehhof, Stallgebäude, Kostenanschlag, Schriftstück
25864;Kassel, Lutherische Kirche, Vorentwurf, Aufriss und Grundriss
25865;Hans-Adalbert von Stockhausen beim Fotografieren der Gewändefiguren in der Westvorhalle von Notre-Dame-de-la-Couture in Le Mans (Aufnahme im Rahmen der Fotokampagne im besetzten Frankreich)
25866;Gedenktafel für Michail Wassiljewitsch Lomonossow
25867;Immichenhain (Ottrau), Staatsdomäne (Diemenschuppen), Entwurf und Konstruktionszeichnung, Grundriss, Aufriss, Querschnitte, Längsschnitte und Lageplan
25868;Immichenhain (Ottrau), Staatsdomäne (Diemenschuppen), Entwurf und Konstruktionszeichnung, Grundriss, Aufriss, Querschnitte, Längsschnitte und Lageplan Immichenhain (Ottrau), Staatsdomäne (Diemenschuppen), Entwurf und Konstruktionszeichnung, Grundriss, Aufriss, Querschnitte, Längsschnitte und Lageplan/Immichenhain (Ottrau), Staatsdomäne (Diemenschuppen), Entwurf, Grundriss
25869;Immichenhain (Ottrau), Staatsdomäne (Diemenschuppen), Entwurf und Konstruktionszeichnung, Grundriss, Aufriss, Querschnitte, Längsschnitte und Lageplan Immichenhain (Ottrau), Staatsdomäne (Diemenschuppen), Entwurf und Konstruktionszeichnung, Grundriss, Aufriss, Querschnitte, Längsschnitte und Lageplan/Immichenhain (Ottrau), Staatsdomäne (Diemenschuppen), Entwurf und Konstruktionszeichnung, Querschnitte und Aufriss
25870;Immichenhain (Ottrau), Staatsdomäne (Diemenschuppen), Entwurf und Konstruktionszeichnung, Grundriss, Aufriss, Querschnitte, Längsschnitte und Lageplan Immichenhain (Ottrau), Staatsdomäne (Diemenschuppen), Entwurf und Konstruktionszeichnung, Grundriss, Aufriss, Querschnitte, Längsschnitte und Lageplan/Immichenhain (Ottrau), Staatsdomäne (Diemenschuppen), Entwurf, Längsschnitte und Lageplan
25871;Ofenkachelmodel mit kauernder Frau
25872;Rinteln, Universität, Bestandsaufnahme mit Entwurf für neue Ställe,Lageplan
25873;Großes Marburg- Blatt
25874;Schrein 'Den Fliegen'
25875;Hans-Adalbert von Stockhausen (links) wirft dem Fotografen Kerlen (rechts) das Verdunkelungstuch für die Kamera in der Westvorhalle von Notre-Dame-de-la-Couture zu (Aufnahme im Rahmen der Fotokampagne im besetzten Frankreich)
25876;Ehemalige Zootomie
25877;Immichenhain (Ottrau), Staatsdomäne (Stallgebäude), Entwurf, Grundrisse, Aufrisse, Längsschnitt, Querschnitt und Lageplan
25878;Immichenhain (Ottrau), Staatsdomäne (Stallgebäude), Entwurf, Grundrisse, Aufrisse, Längsschnitt, Querschnitt und Lageplan Immichenhain (Ottrau), Staatsdomäne (Stallgebäude), Entwurf, Grundrisse, Aufrisse, Längsschnitt, Querschnitt und Lageplan/Immichenhain (Ottrau), Staatsdomäne (Stallgebäude), Entwurf, Grundrisse
25879;Immichenhain (Ottrau), Staatsdomäne (Stallgebäude), Entwurf, Grundrisse, Aufrisse, Längsschnitt, Querschnitt und Lageplan Immichenhain (Ottrau), Staatsdomäne (Stallgebäude), Entwurf, Grundrisse, Aufrisse, Längsschnitt, Querschnitt und Lageplan/Immichenhain (Ottrau), Staatsdomäne (Stallgebäude), Entwurf, Aufriss und Grundriss
25880;Immichenhain (Ottrau), Staatsdomäne (Stallgebäude), Entwurf, Grundrisse, Aufrisse, Längsschnitt, Querschnitt und Lageplan Immichenhain (Ottrau), Staatsdomäne (Stallgebäude), Entwurf, Grundrisse, Aufrisse, Längsschnitt, Querschnitt und Lageplan/Immichenhain (Ottrau), Staatsdomäne (Stallgebäude), Entwurf, Längsschnitt und Grundriss
25881;Immichenhain (Ottrau), Staatsdomäne (Stallgebäude), Entwurf, Grundrisse, Aufrisse, Längsschnitt, Querschnitt und Lageplan Immichenhain (Ottrau), Staatsdomäne (Stallgebäude), Entwurf, Grundrisse, Aufrisse, Längsschnitt, Querschnitt und Lageplan/Immichenhain (Ottrau), Staatsdomäne (Stallgebäude), Entwurf, Aufriss, Querschnitt und Lageplan
25882;Kassel, Königsstraße, Entwurf für die Anlage der Museumsstraße, Serie
25883;Kassel, Königsstraße, Entwurf für die Anlage der Museumsstraße, Serie Kassel, Königsstraße, Entwurf für die Anlage der Museumsstraße, Serie/Kassel, Königsstraße, Entwurf für den Durchgang zur Museumsstraße am Thorbeckschen Haus, Aufriss
25884;Kassel, Königsstraße, Entwurf für die Anlage der Museumsstraße, Serie Kassel, Königsstraße, Entwurf für die Anlage der Museumsstraße, Serie/Kassel, Königsstraße, Entwurf für die Anlage der Museumsstraße am Thorbeckschen Haus, Grundriss vom Erdgeschoss
